id,hyp,score,picked_variant
732,"Le yindawo yabakholoniyali base-Bhritane abayithathayo kwaye ke ukuba ufuna ubungqina bendawo eyadlulayo yommandla, le yindawo elungileyo ukuqala.",-308.54778385162354,variant_1
733,"Ii-Sundarbans yeyona ndawo esenxwemeni enemithana kwihlabathi lonke, inobude be-80 km (yi-50 ye-mayile) ukuya kungena e-Bangladesh nangaphakathi kwilizwe lase-India ukusuka elunxwemeni.",-570.7035074234009,variant_1
734,a Sundarbans ichazwe njenge UNESCO World Heritage Site. Inxalenye yehlathi phakathi komhlaba wase India ubizwa njengokuba yi Sundarbans National Park.,-398.8431053161621,variant_2
735,Amahlathi ayingomgxobhozo we-mangrove-kodwa abandakanya iindawo zokugqibela zamahlathi amakhulu awayekhe agubungela ithafa laseGangetic.,-333.41399478912354,variant_1
736,"IiSundarbans zigubungela indawo eyi-3,850 km², apho malunga nesinye kwisithathu sigutyungelwe ngamanzi / kwiindawo ezinomgxobhozo.",-370.520956993103,variant_1
737,"Ukusukela ngo1966 i-Sundabans yindawayo yendalo yasendle, futhi ngoku kuyaqikelelwa ba kukho iingwe zee-Royal Bengali eziyi-400 namahlumela achokoziweyo ayi-30,000 engingqini.",-603.8203172683716,variant_1
738,"Ibhasi zishiya isitishi a inter -district( ngapha komlambo) imini yonke,nangona unizi, ikakhulu ezo zibheka ngase east nase Jakar/Bumthang zihamba phakathi ko-06:30 no-07:30.",-603.1023378372192,variant_2
739,"Nanjengoko iibhasi zesisithili zisoloko sigcwele, uyacetyiswa ukuba uthenge itikiti kuselithuba.",-219.07390785217285,variant_1
740,"Izithili ezininzi zithuthwa zibhasi ezincinci zeJapanese Coaster, ezisemgangathweni zihamba nakakuhle.",-220.0740213394165,variant_1
741,"Iteksi ozikhwela nabanye abantu yindlela ekhawulezayo nemnandi yokuya kwiindawo ezikufutshane, njengaseParo (Nu150) nasePunakha (Nu 200).",-431.7482900619507,variant_1
742,Ibhulorho yoMlambo iOyapock yibhulorho ehlala intambo. Inqumla uMlambo iOyapock ukudibanisa izixeko zaseOiapoque eBrazil naseSaint-Georges de l'Oyapock eFrench Guiana.,-552.9472398757935,variant_1
743,"Izakhiwo ezide ezibini zenyuka ukuya kuma kubude be 83 meters, iyi 378 meters ubude inendlela ezimbini ezingange 3.50 m ububanzi.",-399.90868854522705,variant_1
744,Ukucaca okuflethi phantsi kwebhoro kuyi 15 meters. Ukwakhiwa kwagqitywa ngo August 2011 zange ivulelwe izithuthi kwade kwango March 2017.,-470.0237579345703,variant_1
745,"Ibhulorho icwangciselwe ukuba isebenze ngokupheleleyo ngoSeptemba 2017, xa iindawo zokukhangela amasiko eBrazil kulindeleke ukuba zigqitywe.",-281.7560787200928,variant_1
746,a Guaraní yayingawona maqela ayebalulekile emveli ehlala apho sithi ngoku kuse Eastern Paraguay ephila ubomi bokuzingela bekwasebenzisa ukulima ukuze baphile.,-363.2540874481201,variant_2
747,"Ummandla weeChaco wawulikhaya kumaqela ezizwe zomthonyama ezifana namaGuaycurú namaPayaguá, ezaziphila ngokuzingela, ngokuvuna nangokuloba.",-409.08696842193604,variant_1
748,"Kwinkulungwane ye-16th iParaguay, eyayifudula ibizwa nge ""The Giant Province of the Indies"", yasungulwa ngenxa yokuhlaselwa kwabeyisi bamaSpanish kunye namaqela enzalelwane zalapho.",-502.87550258636475,variant_1
749,Ama-Spanish aqale ixesha lokuthathela kuwo amanye amazwe elithatha iinkulungwane ezintathu.,-175.74196243286133,variant_1
750,"Ukususela ekusekweni kweAsunción ngo-1537, iParaguay ikwazile ukugcina imveli yayo.",-295.05496406555176,variant_1
751,IArgentina yaziwa ngokuba lelinye lamaqela anabadlali abaphambili kwipolo kunye nabadlali ehlabathini.,-198.16271686553955,variant_1
752,Eyona tumente inkulu yonyaka iba ngoDecember kumapala ezemidlalo ye-polo eLas Cañitas.,-250.56286239624023,variant_1
753,Iithonamenti ezincincane nemidlalo ziyakwazi nokubukelwa apha ngamanye amaxesha onyaka.,-186.27296352386475,variant_1
754,"Ukufumana iindaba kwiitumente kunye nalapho ungathenga khona amatikiti kwimidlalo yepolo, jonga iAsociacion Argentina de Polo.",-300.32456970214844,variant_1
755,Imali yelizwe esemthethweni yaseFalklands yiponti yaseFalkland (FKP) ixabiso layo libekwe lalingan neponti yaseBritani (GBP).,-329.29266929626465,variant_1
756,Imali ingatshintshiselwa kwibhanki ekuphela kwayo kwiziqithi ezibekwe eStanley ngaphaya kwivenkile yeFIC West.,-221.93459510803223,variant_1
757,Iiponti zaseBritane ziya kwamkelwa ngokubanzi naphi na kwiziqithi kwaye ngaphakathi kwamakhadi etyala aseStanley nakwiidola zaseMelika zihlala zamkelwe.,-315.0914125442505,variant_1
758,"Kwiziqithi zangaphandle amakhasi emali angangamkelwa, kodwa imali yase-Britani neyase-Melika ingamkelwa; jonga kwabanikazi phambikofika ukwenzela ukwazi ukubayeyiphi indlela yokuhlawula eyaneleyo.",-420.5549507141113,variant_1
759,"Phantse akukwazeki ukutshintsha imali I-Falklands ngaphandle kwessiqithi, ngoko ke yitshintshe imali phambi kokushiya isiqithi.",-289.67698192596436,variant_1
760,"Kuba a Montevideo ikumazanzi e Equator, kusehlotyeni phaya ngelixa kusebusika kumantla e Hemisphere ngokuntshintshiselana.",-299.0939702987671,variant_2
761,"a Montevideo ikwingingqana ezitshisayo; kwinyanga zehlobo, amaqondo angaphezulu kwe +30°C aqhelekile.",-281.1818199157715,variant_2
762,"Ubusika bungakuqhatha ngengqele: amazinga awafane ehle ngaphantsi kokukhenkca,kodwa umoya nokufuma zidibana ukwenza kuvakale kubanda kunakuchazwa yi-thermometer.",-359.3169708251953,variant_1
763,"Akukho maxesha onyaka ""emvula"" ""nawomileyo"": isixa semvula sihlala ngokulinganayo unyaka wonke.",-233.9367904663086,variant_1
764,"Nangona izilwanyana ezininzi kwipaki zikuqhelile ukubona abantu, ubomi basendle bobasendle yaye akufunekanga buphazanyiswe.",-283.8195266723633,variant_1
765,"Ngokwamagunya epaki, hlala ubuncinci iiyadi/iimitha ezili-100 kude neebhere neengcuka kunye neeyadi ezingama-25/iimitha kuzo zonke ezinye izilwanyana zasendle!",-464.6740312576294,variant_1
766,"Nokuba zingajongeka kanjani, inyathi, ielk, ixhama, iibhere, kwaye phantse zonke izilwanyana ezinkulu zingakuhlasela.",-305.89569187164307,variant_1
767,"Nyaka ngamnye, abakhenkethi bayonzakala kuba abagcini mgama ulungileeyo, Ezi zilwanyana zikhulu,zinoburhalarhume kwaye zinobungozi, ngoko ke zinikeni indawo yazo.",-390.1115665435791,variant_1
768,"Ukongeza, lumka wazi ukuba amavumba ayawatsala amabhere nezinye izilwanyana zehlathi, ngoko kulumkele ukuphatha okanye ukupheka ukutya ugcine a nkampu icocekile.",-346.72444915771484,variant_2
769,"I-Apia likomkhulu le-Samoa. Idolophu ikwisiqithi se-Upolu futhi sinenani labantu elingaphantsi nje ko-40,000.",-404.94124603271484,variant_1
770,a Apia yasekwa ngo 1850s yaye iyi capital egunyazisiweyo yase of Samoa ukususela ngo 1959.,-340.15979862213135,variant_2
771,"Ihabha yayisisiza senqanawa yomkhosi waselwandle ngo-1889 xa iinqanawa ezisixhenxe ezivela eJamani, e-US, nase-Bhritane zala ukulishiya elo zibuko.",-420.5163173675537,variant_1
772,"Zonke iinqanawa zazika, ngaphandle kwenye yaseBritani. Baphantse babeyi-200 abantu baseMerika nabaseJamani abaphulukana nobomi babo.",-304.7159070968628,variant_1
773,"Ngelixa lomzabalanzo wenkululeko owawuququzelelwa ngumgushuzo we Mau, indibanisela enoxolo yahlangana kwidolophu yanemiphumela yokubulawa kwenkosi u Topua Tamasese Leaof III.",-453.40841007232666,variant_1
774,Luninzi unxweme oluneendawo zokudada ngenxa yokuba i-Auckland iphakathi kwamazibuko amabini. Ezona ndawo zithandwayo zikwimimandla emithathu.,-381.2969160079956,variant_1
775,iindawo ezise-North Shore (kwingingqi ye-North Harbour) zikuLwandlekazi lwePasifiki yaye zisukela e-Long Bay emntla ziye e-Devonport emzantsi.,-488.65764236450195,variant_1
776,Phantse zonke ziilwandle ezinesanti kwaye ezikhuselekileyo ekubhukudeni. Zikwanayo nemithunzi ebangelwa yimiti a pohutukwana.,-301.5848197937012,variant_2
777,"Unxweme lweTamaki Drive lukwiZibuko lase-Waitermata, kwindawo yeengcungcu zase-Mission Bay nase-St Helliers, unye ne-St Heliers eCentral Auckland.",-537.2694969177246,variant_1
778,Ngamanye amaxesha ngamalwandle adla ngokuzaliswa zintsapho yaye aneevenkile ezahlukahlukeneyo ezingasenxwemeni. Ukudada kukhuselekile.,-249.7379207611084,variant_1
779,"Utywala basekuhlaleni bonona ""Buthatha indawo yokuqala"", ayibotywala bunzulu, kodwa bumnandi kwaye buyahlaziya. Obunye utywala basekuhlaleni bubizwa ngokuba ""yiManta"".",-386.5691833496094,variant_1
780,"Zininzi iiwayini ezikhoyo, kodwa iiwayini zase-New Zealand nase-Australia zingangcono.",-199.00476169586182,variant_1
781,"Amanzi etephu zasekuhlaleni akhuseleke ngokwaneleyo ukuba aselwe, kodwa ke amanzi asezibhotileni kulula ukuwafumana ukuba uyoyika.",-291.65423679351807,variant_1
782,"Abemi base-Australia, abayiqondi into ‘yekofu emhlophe qhwa'. Imnyama emfutshane yi 'espresso', icappuccino ifakwe phezulu ngekhilimu (ingeyiyo ifroth), kwaye iti ihanjiswe ngaphandle kobisi.",-571.6594295501709,variant_1
783,Ichocolate etshisayo ingokwemigangatho yase Belgia. Iziselo zeziqhamo ziyabiza kodwa zimnandi.,-269.03502368927,variant_1
784,"Kukho uhambo oluya kuqaqa oluselwandle unyaka wonke, kwaye ukonzakala okubangelwa zezi zinto kule ndawo kunqabile.",-207.1088466644287,variant_1
785,"Sekunjalo, lisebenzise icebiso labasemagunyeni, thobela zonke izalathisi, uze unikele ingqalelo kwizilumkiso zokhuseleko.",-271.92588806152344,variant_1
786,I-Box jellyfish ibakho ngasenxwemeni kunye nangakwichweba lomlambo ukususela ngoOkthobha ukuya kuAprili emntla we-1770. Ngamanye amaxesha zinokufunyanwa ingelilo eli xesha lonyaka.,-475.74192333221436,variant_1
787,"Ookrebe bakhona, kodwa abafane bahlasele abantu. Ookrebe abaninzi bayaboyika abantu kwaye bayababaleka.",-275.8915662765503,variant_1
788,"Iingwenya Zaselwandle azihlali kumanzi olwandle, indawo eyintloko ezihlala kuyo kusemachwebeni omlambo entla kwase-Rockhampton.",-290.5797929763794,variant_1
789,Ukubhukisha ngaphambi kwexesha kunika abakhweli uxolo lwengqondo lokuba baya kuba nendawo ethile yokulala nje akuba befika kwindawo abaya kuyo.,-238.93771266937256,variant_1
790,"Abalungiseleli babahambi babanezivumelwano nehotela ezithile, nagona unokufumana kukwazeka ukubhukisha ezinye indlela zendawo zokufikela, njengendawo zokukhempisha, ngokusebenzisa abalungiseleli babahambi.",-421.4207887649536,variant_1
791,"Iiarhente zokuhamba zihlala zibonelela ngeephakeji eziquka isidlo sakusasa, amalungiselelo okuthuthwa ukuya / ukusuka kwisikhululo seenqwelo-moya okanye uhambo ngepleyini oludityanisiweyo kunye neephakheji zehotele.",-404.2429676055908,variant_1
792,Bayakwazi nokukugcinela ibhukisho lwakho xa usadinga ixesha lokucinga ngesipho okanye usazama ezinye incwadi zokundwendwela kwakho ( umzekelo ivisa).,-317.8648872375488,variant_1
793,Naluphi utshintsho okanye isicelo simele siqale kumcebi wohambo singasiwa ngqo kwihotele.,-210.7395372390747,variant_1
794,"Kwezinye iifestivali, uninzi lwabaya kwiifestivali zomculo baye bagqibe ngokukhempisha kwindawo eza kuba kuyo ifestivali, kwaye abantu abaninzi abaya kuyo bayijonga njengenxalenye ebalulekileyo yamava abo.",-472.5982999801636,variant_1
795,Ukuba ufuna ukuba kufutshane nomfutho kuza kufuneka ukuba ufike kwangoko ufumane indawo yokukhempisha ekufutshane nomculo.,-243.59249782562256,variant_1
796,"Ukhumbule ukuba nangona umculo odlalwa kwiqonga eliyintloko kusenokwenzeka uphelile, kusenokubakho amacandelo efestivali aza kuqhubeka edlala umculo de ubusuku buhambele phambili.",-372.10886096954346,variant_1
797,Ezinye iifestivali siba nendawo zokukhempisha ezilungiselelwe amakhaya nabantwana.,-181.42006397247314,variant_1
798,"Ukuba uza kuhamba kuMntla Baltic ebusika, jonga ukuba igumbi lindawoni, njengoko ukuhamba ekhephini kubangela ingxolo embi kwabo bachaphazelekayo.",-302.3551969528198,variant_1
799,Uhambo lweSaint Petersburg luquka nexesha edolophini. Abahambi baxolelwe kwizinto ezifunekayo zevisa (jonga imimiselo).,-284.0756015777588,variant_1
800,Ikhasino zidla ngokwenza umgudu wokulisebenzisa kakuhle ixesha kunye nemali echithwa ziindwendwe. Iifestile kunye neewotshi zidla ngokungabikho yaye iindawo zokuphuma kunganzima ukuzifumana.,-367.5419979095459,variant_1
801,"Badla ngokuba nokutya okukhethekileyo, iziselo nezinto zolonwabo, ukugcina indwendwe zikwimo eyonwabileyo, baze bazigcini kumasango abo.",-309.73461055755615,variant_1
802,"Ezinye iindawo zibonelela ngeziselo zotywala simahla. Sekunjalo, ukunxila kubangela umntu angakwazi ukwenza izigqibo ezizizo, ngoko abantu abazincutshe zokungcakaza bayakuqonda ukubaluleka kokungaseli.",-366.32880115509033,variant_1
803,"Nabani na ozakuqhuba kwiindawo eziphakemeyo okanye adlule ngapha kweentaba kumele acinge ngokubakho kwekhephu, iqabaka, amaqondo enza iliqhwa.",-367.76920890808105,variant_1
804,"Kwiindlela ezineqabaka nekhephu, ukukhuhleka kuncinci kwaye awunakuqhuba ngokungathi ukwitha eze.",-205.51345443725586,variant_1
805,"Ngesitshingitshane sengqele, ikhephu elanele ukukuxingisa lingawa ngexesha elincinci gqitha.",-231.22352504730225,variant_1
806,Ukubona indlela kungangabi kuhle ngenxa yokuwa kwekhephu okanye ukubhudla kwalo okanye ngenxa yokufuma okanye umkhence okwiifestile zemoto.,-321.2063789367676,variant_1
807,"Kwelinye icala, iimeko zekhephu nomkhence ziqhelekile kumazwe amaninzi yaye ukuhamba kweemoto kuqhubeka ngokwesiqhelo ngaphandle kokuphazamiseka unyaka wonke.",-276.20537185668945,variant_1
808,I-Safari mhlawumbi yeyona itsala abakhenkethi kwi Africa nokuphawwuleka kwendwendwe ezininzi.,-228.83749103546143,variant_1
809,"Igama elithi safari libhekisela ekuhambeni kwilizwe ukuze ubuke izilwanyana zasendle ezimangalisayo zaseAfrika, ingakumbi esavanna.",-255.36566352844238,variant_1
810,"Ezinye izilwanyana ezifana neendlovu kunye neendlulamthi, zidla ngokusondela kakhulu kwiimoto yaye izixhobo eziqhelekileyo zingakwenza ukwazi ukubona kakuhle.",-281.0080223083496,variant_1
811,"Iingonyama, amahlosi, kunye nezingwe zidla ngokuba nentloni yaye iza kuzibona ngcono ngeebhaynotyhula.",-280.36834049224854,variant_1
812,"Isafari ehambayo (ekwabizwa ngokuba “ukuhamba emahlathini”, “isafari enyukayo”, okanye ukuhamba “ngeenyawo”) kuquka ukuhamba imigama emide, mhlawumbi iiyure ezimbalwa okanye iintsuku eziliqela.",-479.0558500289917,variant_1
813,Ii-Paralympics zizoqala ukusukela nge-24 kweyeThupha ukuqhina nge-5 kweyoMsintsi ngo-2021. Emnye imidlalo izodlalelwa kwezinye iindawo e-Japan.,-451.66020488739014,variant_1
814,"I-Tokyo iza kuba siso sodwa isixeko sase-Asia esikhe sabamba imidlalo yee-Olimpiki kabini, ekubeni yayikhe yabamba imihlalo yango-1964.",-447.4715757369995,variant_1
815,"Ukuba uye wabhukisha uhambo ngenqwelo moya kunye nendawo yokuhlala noka-2020 ngaphambi kokuba ukuhlehliswa kuchazwa, kusenokwenzeka ube nemeko engaqinisekanga.",-359.099570274353,variant_1
816,"Iipolisi zokurhoxisa ziyahluka, kodwa ukususela ekupheleni kukaMatshi, ukurhoxa ngenxa yekhorona bekungadluleli kuJulayi 2020, ixesha apho bekumele kukho imidlalo yeOlimpikhi.",-461.49213218688965,variant_1
817,"Kulindeleke ukuba amatikiti ezinto ezininzi aza kubiza phakathi kwe-¥2,500 ne-¥130,000, yaye amaxabiso aqhelekileyo aya kubiza malunga ne-¥7,000.",-499.40050411224365,variant_1
818,"Ukuayina iimpahla ezingomanga kuzinceda zome. Iihotele ziba neayine nento yokuayinela kuyo onokuziboleka, noba azikho kwigumbi lakho.",-331.4632844924927,variant_1
819,"Ukuba ayifumaneki iayini, okanye awuthandi ukunxiba iikawusi eziayiniweyo ungazama ukusebenzisa umatshini wokomisa iinwele ukuba ukhona.",-258.3094024658203,variant_1
820,"Ulumke ukuba ungavumeli ilaphu litshise kakhulu (into enokwenza ukuba lishwabane, okanye lide litshe)",-256.117223739624,variant_1
821,"Zinintsi indlela zokucoca manzi, ezinye zisebenza kakhulu ukususa okuxhalabisayo okucacileyo.",-165.6064329147339,variant_1
822,"Kwezinye iindawo ukubilisa amanzi kangangomzuzu kwanele, ngoxa kwezinye ukuwabilisa kangangemizuzu emininzi kufuneka.",-243.19484424591064,variant_1
823,"Izihluzi ziyashiyana ukusebenza kwazo, ukuba unokungaqondi, kumele ucinge ngokuzithengela amanzi akho akwibhotile evalekileyo yenkampani ethembakeleyo.",-305.5103940963745,variant_1
824,Abahamabi bangadibana nezinambuzane zezilwanyane abangaziqhelanga kwiingingqi zakomakwabo.,-210.65016269683838,variant_1
825,"Izinambuzane zingakumosha ukutya, zenze ukuhlupheka, kwimeko ezinzima zibangele ialeji, zandise ithyefu ivenom, okanye zisasaze ulosuleleko.",-431.5289888381958,variant_1
826,"Izifo ezosulelayo ngokwazo, okanye izilwanyana eziyingozi zingabonzakalisa okanye zibabulale abantu, akuye kuthiwe ngubhubhane.",-270.95410346984863,variant_1
827,I-Duty free shopping lithuba lokuthenga izinto kodwa ungabhataliswa itax yaye yenziwa kwezinye indawo.,-244.15951824188232,variant_1
828,"Abahambi abaya kumazwe abiza irhafu eninzi, banokonga imali eninzi ngamanye amaxesha, ingakumbi kwiimveliso ezifana notywala okanye icuba.",-259.3604793548584,variant_1
829,"Indlela eyoluleka phakathi kwe Point Marion ne Fairmont yenza eyona meko icela umngeni kwimeko zokuqhuba kwi Buffalo-Pittsburgh Highway, usoloko udlula rhoqo kwindawo ezinezikhuni.",-425.9876117706299,variant_1
830,"Ukuba awuqhelanga ukuqhuba kwiindlela zasezilalini, hlala uphaphile: iindawo ezehla kakhulu, iindlela ezincinane, kunye neekona zixhaphake kakhulu",-316.5509090423584,variant_1
831,Eziposiweyo izimiselo zesantya ziyaqapheleka ukuba zingeneno kunezangaphambili kwaye iindawana ezithile— ikakhulu u-35-40 mph (56-64 km/h) — kwaye ukuzithobela kubaluleke nangakumbi kunokunye.,-546.1626281738281,variant_1
832,"Kodwa okubangela umdla, iinkqubo zomnxxeba zinamandla apha kunezinye iindlela, umzekelo i-Pennsylvania Wilds.",-294.99810123443604,variant_1
833,"Izinto ezibhakiweyo zaseJamani zimnandi, kwaye eBavaria, zinkulu kwaye ngokufanayo nezo zommelwane wayo osemazantsi, i-Ostriya.",-316.00621032714844,variant_1
834,"Ixhaphikile intlama yeziqhamo, ama-apile ayaphekwa abe yintlama unyaka wonke, wona amaqunube neeplam zenziwa ngehlobo.",-327.8371982574463,variant_1
835,"Ezinye izinto ezibhakwe eJamani zidla ngokuba nee-almonds, ii-hazelnuts kunye namanye amantongomane. Iikeyiki ezithandwayo zidla ngokuhamba kakuhle nekofu esisitshoqolo.",-424.13087463378906,variant_1
836,"Ukuba ufuna encinci kodwa enesondlo ipheysri, zama ngokukwengingqi ibizwa ngokuba yiBerliner, yiPfannkuchen okanye yiKrapfen.",-377.19393825531006,variant_1
837,"Ikhari sisidlo esenziwe ngezipayisi kunye nemifuno eqhwethayo, kuze kufakwe inyama okanye imifuno eluhlaza.",-228.28390502929688,variant_1
838,"I-Curry iyakwazi ""ukoma"" okanye ""ibemanzi"" ngokuxhomekeka kobuninzi bamanzi.",-256.04006004333496,variant_1
839,"Kwimimandla ephakhathi yase India ekuMantla nase Pakistan, iyogathi ixhaphakile ukusetyenziswa kwizityu zekhari; Kwi India eseMazantsi nakunxweme lwekhontinent, ubisi lwekhokhonathi luxhaphakile ukusetyenziswa.",-527.083399772644,variant_1
840,"Ngenxa yokuba kukho iziqithi eziyi-17 000 ekunokukhethwa kuzo, ukutya kwase-Indonesia ligama eliyingqokelela eliquka ukutya kwemvelo okuvela kwiinginqi ezininzi zesizwe.",-412.0300350189209,variant_1
841,"Ukuba akusetyenziswa amanye amagama okucacisa, eli binzana lithetha ukutya okuvela kwimimandla zombindi nasempuma kwisiqithi saseJava.",-284.71499252319336,variant_1
842,"Ngoku kufumaneka ngokubanzi kwingqokelela yeziqithi, ukutya kwaseJava kuquka izidlo ezinongwe ngokulula, yaye izinongo eziphambili zezidlo zaseJava zidla ngokuba ngamantongomane, itshilisi, iswekile (ingakumbi iswekile yekhokhonathi yaseJava) kunye nezinye izipayisi ezinemvumba elimnandi.",-644.2361831665039,variant_1
843,a Stirrups zizixhasi zomqhubi ezijinga emazantsi enyawo kumacala esadile.,-196.56604862213135,variant_2
844,Zimxhasa nangakumbi umkhweli kodwa kungakho inkxalabo ngokhuseleko ngenxa yokuba imilenze yomkhweli ingabambeka kuso.,-209.9175043106079,variant_1
845,"Ukuba inkweli iyawa kwihashe kuze unyawo lwayo lubambeke kwimikhala,ingarhuqwa ukuba ihashe liyabaleka.Ukunciphisa ubungozi, zininzi izinto emaziqatshelwe kuqala.",-407.608603477478,variant_1
846,"Okokuqala, abakhweli abaninzi banxiba iiibhutsi ezinesithende kunye nesoli etsolo nempuluswa.",-233.69966793060303,variant_1
847,"Okulandelayo, ezinye iSali ingakumbi ezamaNgesi, zinezinto zokhuseleko ezibangela amabhanti esikhumba ukuba aphume kwisale Ukuba atsalelwa ngasemva ngumkhweli owayo.",-325.1368360519409,variant_1
848,"I-Cochamó Valley - yindawo eyintloko yokunyuka amatye e-Chile, ikwaziwa njenge-Yosemite yakuMzantsi Merika, ngenxa yamadonga ahlukahlukeneyo elitye lenyengane.",-448.52095127105713,variant_1
849,Iindawo eziphakamileyo ziquka ukubona izinto ngendlela esemagqabini usencotsheni Abakhweli abavela kuwo onke amazwe ehlabathi bahlala beseka iindlela ezintsha kudonga lwayo olungenasiphelo.,-325.700026512146,variant_1
850,"Umtshibilizi wokuqengqeleka kwikhephu, equka ukubhabha nokunyuka kwikhephu, yimidlalo exhaphakileyo equka ukudayva usehla kwibala eligqunywe likhephu unxibe a skis okanye snowbhodi eqanyangelwe ezinyaweni zakho.",-528.9789524078369,variant_2
851,"Ukundiza yeyona nquleqhu yokuhambahamba enabalandeli abanintsi, eyaziwa ngamanye amaxa njenge “ski bums”, abaceba ukuchitha iholide ngokundiza kwingingqi ethile.",-375.09837341308594,variant_1
852,Kudala yabakho into yokutyibiliza emkhenceni — imizobo esemiqolombeni ibonisa abatyibilizi bangoo-5000 BC!,-327.95130920410156,variant_1
853,"Ukwehla encotsheni njengomdlalo kungalandwa kwi 17th century, kwaye ngo 1861 iklabhu yokuqala yokutshibiliza yavulwa ngama Norwegia e-Australia.",-440.1950397491455,variant_1
854,"Ukukhempisha nge-ski: Le nto yenziwayo kuthiwa kukunyuka intaba nge-ski, ukuthorisha nge-ski okanye i-backcountry ski.",-368.9099187850952,variant_1
855,"Inxulumene kodwa ayidli ngakubandakanya a sitayela se alpine ski sokuthorisha okanye ukunambela iintaba, le yamva yenziwa kwintaba enyukayo yaye idinga iskis ezomeleleyo nebhutsi.",-427.2682981491089,variant_2
856,Indlela yokwenza i-ski yibone ngendlela efanayo nendlela ekuhanjwa kuyo xa kunyukwa intaba.,-197.50521564483643,variant_1
857,"Xa iimeko zivuma, uza kukwazi ukuhamba imigama emide kunokba kunjalo xa uhamba ngenyawo – kodwa awuzufane uhambe ngesantya sokwenza i-ski usebenzisa iintonga ungaxwayanga ubhaka kwiindlela ezilungisiweyo.",-434.2773542404175,variant_1
858,"IYurophu yikhontinenti encinane kona kodwa inamazwe amaninzi azimeleyo. Phansti kweemeko eziqhelekileyo, ukukhenketha kumazwe amaninzi kungathetha ukuba usoloko uaplayela ivisa nepasi amatyeli amanizi.",-460.8575496673584,variant_1
859,"I-Schengen zone, nangona, isebenza ngokungathi oku kwe lizwe elinye.",-167.40059661865234,variant_1
860,"Ukuba uhlala kule ndawo, uza kudlula kwimida ngaphandle kokuba ugqithe kwiindawo ezihlola iipasipothi kwakhona.",-229.58242988586426,variant_1
861,"Ngokufanyo, xa uneSchengen visa, akuyomfuneko ukuba ufake izicelo zevisa zamazwe ahlukahlukeneyo akwiSchengen, loo nto ikongela ixesha, imali nokugcwalisa amaphepha.",-406.56376457214355,variant_1
862,Ayikho ingcaciso eyamkelwa emhlabeni wonke echaza ukuba ziintoni izinto zakudala. Ezinye iiarhente zerhafu zithi izinto ezingaphezu kweminyaka eyi-100 zizinto zakudala.,-310.08451747894287,variant_1
863,Ingcaciso iyahluka ngokweendawo apho umlinganiselo wobudala usenokubamfutshane kwiindawo ezifana naseMntla Merika kunaseYurophu.,-244.77850437164307,variant_1
864,"Iimveliso ezenziwe ngesandla kungathiwa zizinto zakudala, nangona zisenokuba zintsha kunezinye izinto ezifanayo eziveliswa zininzi.",-196.96279621124268,variant_1
865,"Ukwalusa iiReindeer yindlela yokuziphilisa ebalulekileyo kumaSámi, ibe isiko elinokuthanani nolu shishino lubalulekile nakwanye abantu abenza eminye imisebenzi.",-321.9703540802002,variant_1
866,"Nangokwesiko, nangona, hayi onke ama-Sámi anesandla ekuzingelweni kwamahlumela ngamandla, baphile ngokuloba, ukuzingela nokunjalo, benamahlumela njengezilwanyane zomsebenzi.",-448.88293647766113,variant_1
867,"Kule mihla ama Sámi amaninzi asebenza kushishino lwalwamaxesha. Ukhenketho yeyona ngeniso eSápmi, kwindawo yama Sám.",-326.8587760925293,variant_1
868,"Nangona lisetyenziswa kakhulu, ingakumbi kwabanngengawo amaRomani, igama u-""Gypsy"" lijongwa njengesithuko kuba lidityaniswa neengcinga ezimbi fkunye nokubacingela kakubi abantu abangamaRomani.",-443.2391719818115,variant_1
869,"Ukuba ilizwe oza kulityelella liba namacebiso okutyelela, i-inshorensi yakho yokuhamba okanye i-inshorensi yakho yokurhoxisa uhambo ingachaphazeleka.",-309.49095916748047,variant_1
870,"Ungathanda nokujonga icebiso likarhulumente endaweni yelakho kuphela, kodwa ingcebiso yakhe yenzelwe abahlali babo.",-187.89695072174072,variant_1
871,"Umzekelo omnye, abahlali base-Melika e-Middle East bangadibana neemeko ezohlukileyo kunabantu base-Yurophu okanye ama-Arab.",-309.1711368560791,variant_1
872,Iingcebiso lushwankathelo lweemeko zezopolitiko zelinye ilizwe.,-156.8248996734619,variant_1
873,"Izimvo ezichaziweyo zisoloko zibuqalekisa, ziquka kwaye zicalulwe kakhulu xa uzithelekisa neengcombolo ezifumaneka kwezinye iindawo.",-260.44482135772705,variant_1
874,"Imozulu embi ligama nje eliqukayo layo nayiphi inkcazo yemozulu enamandla okwenza umonakalo, uphazamiseko olukhulu, nokuphulukana nobomi kubantu.",-293.7690267562866,variant_1
875,"Imozulu embi ingenzeka naphina ehlabathini, kwaye izindidi ngedindi, ezixhomekeke kubume, kwi-topography nakwimeko zezulu zayo.",-320.58075046539307,variant_1
876,"Imimoya emikhulu, isichotho, ukunetha kakhulu, kunye nemililo yamadlelo ziintlobo kunye nemiphumo yemozulu emandundu, njengoko kunjalo ngeendudumo, iinkanyamba kunye nezitshingitshane.",-467.4027376174927,variant_1
877,"Imozulu yengingqi neyenzeka ngamaxesha athile onyaka iquka uqhwithela olunekhephu, isaqhwithi esihamba nekhephu, isaqhwithi esihamba nomkhence kunye nesaqhwithi esihamba nesanti.",-427.0326919555664,variant_1
